name,gender,known_for_department,original_name,popularity
Rina Kawaei,0.3333333333333333,Acting,川栄李奈,0.23981687312513947
Todd Phillips,0.6666666666666666,Directing,Todd Phillips,0.23981687312513947
Lior Raz,0.6666666666666666,Acting,ליאור רז,0.23975076233999126
Juliano Cazarré,0.6666666666666666,Acting,Juliano Cazarré,0.2396515961622689
Charly Clive,0.3333333333333333,Acting,Charly Clive,0.2396185407696948
Wang Zhifei,0.6666666666666666,Acting,王志飞,0.23958548537712068
Martin Mcdonagh,0.6666666666666666,Directing,Martin McDonagh,0.2395524299845466
Ed Sheeran,0.6666666666666666,Acting,Ed Sheeran,0.23951937459197248
Tsutomu Isobe,0.6666666666666666,Acting,磯部勉,0.2394863191993984
Atticus Shaffer,0.6666666666666666,Acting,Atticus Shaffer,0.23945326380682427
Vanessa Angel,0.3333333333333333,Acting,Vanessa Angel,0.23942020841425019
Chris Carmack,0.6666666666666666,Acting,Chris Carmack,0.23932104223652786
Danielle Harris,0.3333333333333333,Acting,Danielle Harris,0.23932104223652786
Kang Ki-Doong,0.6666666666666666,Acting,강기둥,0.23928798684395378
Yumiko Cheng Hei-Yi,0.3333333333333333,Acting,鄭希怡,0.23928798684395378
Brandon T. Jackson,0.6666666666666666,Acting,Brandon T. Jackson,0.23925493145137966
Nuttapong Mongkolsawas,0.6666666666666666,Directing,ณัฐพงษ์ มงคลสวัสดิ์,0.23922187605880557
Janet Montgomery,0.3333333333333333,Acting,Janet Montgomery,0.23922187605880557
Franco Lo Presti,0.6666666666666666,Acting,Franco Lo Presti,0.23915576527365737
Taichi Saotome,0.6666666666666666,Acting,早乙女太一,0.23908965448850916
R.G. Armstrong,0.6666666666666666,Acting,R.G. Armstrong,0.23908965448850916
Judith Light,0.3333333333333333,Acting,Judith Light,0.23902354370336096
Yeon Sang-Ho,0.6666666666666666,Directing,연상호,0.23889132213306447
Patrick Wayne,0.6666666666666666,Acting,Patrick Wayne,0.23889132213306447
Robin Atkin Downes,0.6666666666666666,Acting,Robin Atkin Downes,0.23875910056276806
Trevor Baxter,0.6666666666666666,Acting,Trevor Baxter,0.23872604517019394
Seizo Kato,0.6666666666666666,Acting,加藤精三,0.23872604517019394
Saima Noor,0.3333333333333333,Acting,Saima Noor,0.23869298977761985
Eric Allan Kramer,0.6666666666666666,Acting,Eric Allan Kramer,0.23869298977761985
Alessandro Nivola,0.6666666666666666,Acting,Alessandro Nivola,0.23869298977761985
Shin Aomori,0.6666666666666666,Acting,青森伸,0.23865993438504574
Wataru Komada,0.6666666666666666,Acting,駒田航,0.23859382359989753
Kumiko Takizawa,0.3333333333333333,Acting,滝沢久美子,0.23859382359989753
Yasuko Kobayashi,0.3333333333333333,Writing,小林靖子,0.23852771281474933
Muse Watson,0.6666666666666666,Acting,Muse Watson,0.23849465742217524
Levy Tran,0.3333333333333333,Acting,Levy Tran,0.23846160202960112
Jack Whitehall,0.6666666666666666,Acting,Jack Whitehall,0.23836243585187883
Bea Alonzo,0.3333333333333333,Acting,Bea Alonzo,0.23836243585187883
Kim Kyung-Nam,0.6666666666666666,Acting,김경남,0.2383293804593047
Nandhu,0.6666666666666666,Acting,Nandhu,0.23829632506673054
Oshirō Maeda,0.6666666666666666,Acting,前田旺志郎,0.23803188192613772
Maimie Mccoy,0.3333333333333333,Acting,Maimie McCoy,0.23803188192613772
Koji Morimoto,0.6666666666666666,Directing,森本晃司,0.23803188192613772
Akemi Kanda,0.3333333333333333,Acting,神田朱未,0.23786660496326723
Reiji Kawashima,0.6666666666666666,Acting,川島零士,0.2378335495706931
Yuzuki Akiyama,0.3333333333333333,Acting,秋山ゆずき,0.23780049417811902
Eliyha Altena,0.6666666666666666,Acting,Eliyha Altena,0.2377674387855449
Nana Katase,0.3333333333333333,Acting,片瀬那奈,0.2377674387855449
Brion James,0.6666666666666666,Acting,Brion James,0.2377674387855449
Billie Blain,0.3333333333333333,Acting,Billie Blain,0.2377013280003967
Mona Goodwin,0.0,Acting,Mona Goodwin,0.2377013280003967
Dada Chan Ching,0.3333333333333333,Acting,陳靜,0.2377013280003967
China Anne Mcclain,0.3333333333333333,Acting,China Anne McClain,0.2377013280003967
Momoko Fukuchi,0.3333333333333333,Acting,福地桃子,0.23760216182267432
Kyusaku Shimada,0.6666666666666666,Acting,嶋田久作,0.237502995644952
Michelle Ye Xuan,0.3333333333333333,Acting,叶璇,0.237502995644952
John Williams,0.6666666666666666,Sound,John Williams,0.237502995644952
Rob Benedict,0.6666666666666666,Acting,Rob Benedict,0.16349197167152854
Monica Keena,0.3333333333333333,Acting,Monica Keena,0.13387433992512957
Sherri Shepherd,0.3333333333333333,Acting,Sherri Shepherd,0.2883752448165013
Leni Lan,0.3333333333333333,Acting,藍心妍,0.26645951953986896
Hiroshi Otake,0.6666666666666666,Acting,大竹宏,0.2665586857175913
Belén Rodríguez,0.3333333333333333,Acting,Belén Rodríguez,0.18124271748382353
Tuana Naz Tiryaki,0.3333333333333333,Acting,Tuana Naz Tiryaki,0.3214967481757555
Veronica Falcón,0.3333333333333333,Acting,Veronica Falcón,0.18276326554223238
Kim Dong-Wook,0.6666666666666666,Acting,김동욱,0.285796924195721
Drew Van Acker,0.6666666666666666,Acting,Drew Van Acker,0.35213909709195185
Lloyd Bridges,0.6666666666666666,Acting,Lloyd Bridges,0.2765414142749713
Yohta Kawase,0.6666666666666666,Acting,川瀬陽太,0.2432546339528465
Rena Maeda,0.3333333333333333,Acting,前田玲奈,0.21089340462279663
Maki Aoyama,0.3333333333333333,Acting,青山真希,0.219719194440083
Im Won-Hee,0.6666666666666666,Acting,임원희,0.3122412382550058
Mary Wickes,0.3333333333333333,Acting,Mary Wickes,0.25184903602211406
He Xuanlin,0.3333333333333333,Acting,何宣林,0.2902263468006512
Kil Hae-Yeon,0.3333333333333333,Acting,길해연,0.19502681618722578
Hero Jaejoong,0.6666666666666666,Acting,김재중,0.29604409589369385
Ellen Chan Nga-Lun,0.3333333333333333,Acting,陳雅倫,0.3090018097827435
Yōichi Masukawa,0.6666666666666666,Acting,増川洋一,0.21264534042922428
Jason Wiles,0.6666666666666666,Acting,Jason Wiles,0.19687791817137568
Trayce Malachi,0.6666666666666666,Acting,Trayce Malachi,0.1796230032476923
Lola Flanery,0.3333333333333333,Acting,Lola Flanery,0.285499425662554
Lindsey Morgan,0.3333333333333333,Acting,Lindsey Morgan,0.21766976010048844
Erin Cummings,0.3333333333333333,Acting,Erin Cummings,0.22758637787272018
Maho Nonami,0.3333333333333333,Acting,野波麻帆,0.1827302101496583
Tony Plana,0.6666666666666666,Acting,Tony Plana,0.23522217355733874
Lauren Tom,0.3333333333333333,Acting,Lauren Tom,0.19810096769661759
Kim Byong-Chul,0.6666666666666666,Acting,김병철,0.31620788536389854
Rikuya Yasuda,0.6666666666666666,Acting,安田陸矢,0.18401937046004843
Hiroki Iijima,0.6666666666666666,Acting,飯島寛騎,0.14514622879289973
Pierfrancesco Favino,0.6666666666666666,Acting,Pierfrancesco Favino,0.2347263426687271
Rodney Dangerfield,0.6666666666666666,Acting,Rodney Dangerfield,0.20256344569412194
Pan Binlong,0.6666666666666666,Acting,潘斌龙,0.2582287267889165
Fuyumi Shiraishi,0.3333333333333333,Acting,白石冬美,0.19125850143377768
John Shum Kin-Fun,0.6666666666666666,Acting,岑建勳,0.2660628548289797
Jon Heder,0.6666666666666666,Acting,Jon Heder,0.21224867571833497
Tang Wei,0.3333333333333333,Acting,湯唯,0.24262658149393848
Craig Mazin,0.6666666666666666,Writing,Craig Mazin,0.18990323033823933
Killian Scott,0.6666666666666666,Acting,Killian Scott,0.18365576114173324
Amy Seimetz,0.3333333333333333,Acting,Amy Seimetz,0.20775314232825662
Josh Lawson,0.6666666666666666,Acting,Josh Lawson,0.18408548124519664
James Patrick Stuart,0.6666666666666666,Acting,James Patrick Stuart,0.18696130039914383
Andy Dick,0.6666666666666666,Acting,Andy Dick,0.23591633680139495
Rona-Lee Shimon,0.3333333333333333,Acting,Rona-Lee Shim'on,0.19972068193274883
Kris Marshall,0.6666666666666666,Acting,Kris Marshall,0.28602831194373973
Norm Macdonald,0.6666666666666666,Acting,Norm Macdonald,0.2665586857175913
Keiichi Nanba,0.6666666666666666,Acting,難波圭一,0.19608458874959714
John De Lancie,0.6666666666666666,Acting,John de Lancie,0.19320876959564992
Adam West,0.6666666666666666,Acting,Adam West,0.19297738184763114
Rod Steiger,0.6666666666666666,Acting,Rod Steiger,0.19833235544463632
Megumi Takamoto,0.3333333333333333,Acting,高本めぐみ,0.13777487624887405
Martin Clunes,0.6666666666666666,Acting,Martin Clunes,0.23274301911428075
Laura Slade Wiggins,0.3333333333333333,Acting,Laura Slade Wiggins,0.20953813352725828
Manzo Shinra,0.6666666666666666,Acting,森羅万象,0.23267690832913254
Xu Lu,0.3333333333333333,Acting,徐璐,0.3728978836284904
Julie Condra,0.3333333333333333,Acting,Julie Condra,0.28007834128040066
Antje Mönning,0.3333333333333333,Acting,Antje Mönning,0.10875224156880893
Lukita Maxwell,0.3333333333333333,Acting,Lukita Maxwell,0.18864712542042328
Tichina Arnold,0.3333333333333333,Acting,Tichina Arnold,0.21962002826236063
Margaret O'Brien,0.3333333333333333,Acting,Margaret O'Brien,0.1442867885859729
Daiki Kobayashi,0.6666666666666666,Acting,小林大紀,0.18481269988182697
John Reardon,0.6666666666666666,Acting,John Reardon,0.24252741531621616
Jang Seung-Jo,0.6666666666666666,Acting,장승조,0.22586749745886672
Freddie Fox,0.6666666666666666,Acting,Freddie Fox,0.15126147641910934
Mariel Hemingway,0.3333333333333333,Acting,Mariel Hemingway,0.192316273996149
Jung Eun-Ji,0.3333333333333333,Acting,정은지,0.18844879306497866
Tom Mcgowan,0.6666666666666666,Acting,Tom McGowan,0.22289251212719713
Tetsuya Watari,0.6666666666666666,Acting,渡哲也,0.20781925311340482
Kenji Misumi,0.6666666666666666,Directing,三隅研次,0.2347263426687271
Ellen Corby,0.3333333333333333,Acting,Ellen Corby,0.20256344569412194
Jo Wan-Jin,0.6666666666666666,Acting,조완진,0.2858299795882951
Brent Huff,0.6666666666666666,Acting,Brent Huff,0.18689518961399562
Ari Aster,0.6666666666666666,Directing,Ari Aster,0.20603426191440305
Yoo Mi,0.3333333333333333,Acting,유미,0.21171978943714934
Riham Hagag,0.3333333333333333,Acting,Riham Hagag,0.26497202687403415
Abbey Lee,0.3333333333333333,Acting,Abbey Lee,0.25227875612557743
Sean Pertwee,0.6666666666666666,Acting,Sean Pertwee,0.22414861704501318
Vision Wei,0.6666666666666666,Acting,魏晨,0.20616648348469946
Jessica Paré,0.3333333333333333,Acting,Jessica Paré,0.2136700575990216
Sema Şimşek,0.3333333333333333,Acting,Sema Şimşek,0.0
Sam Reid,0.6666666666666666,Acting,Sam Reid,0.2520473683775587
Hozumi Goda,0.6666666666666666,Acting,郷田ほづみ,0.2431885231676983
Alison Jaye Horowitz,0.3333333333333333,Acting,Alison Jaye Horowitz,0.1746977497541505
Lino Banfi,0.6666666666666666,Acting,Lino Banfi,0.1736399771917791
Park Soi,0.3333333333333333,Acting,박소이,0.23469328727615302
Ola Ray,0.3333333333333333,Acting,Ola Ray,0.2346602318835789
Matilda Lutz,0.3333333333333333,Acting,Matilda Lutz,0.2345610657058566
Iori Nomizu,0.3333333333333333,Acting,野水伊織,0.2344949549207084
Ritwick Chakraborty,0.6666666666666666,Acting,Ritwick Chakraborty,0.2344618995281343
Kenji Mizoguchi,0.6666666666666666,Directing,溝口健二,0.2344618995281343
Sara Gilbert,0.3333333333333333,Acting,Sara Gilbert,0.2344618995281343
Kevin Williamson,0.6666666666666666,Writing,Kevin Williamson,0.23432967795783788
Luke Goss,0.6666666666666666,Acting,Luke Goss,0.23432967795783788
Greg Germann,0.6666666666666666,Acting,Greg Germann,0.23432967795783788
Scott Wilson,0.6666666666666666,Acting,Scott Wilson,0.2342966225652637
Amber Stevens West,0.3333333333333333,Acting,Amber Stevens West,0.2342305117801155
Rosemary Harris,0.3333333333333333,Acting,Rosemary Harris,0.23419745638754141
Cherrie Ying Choi-Yi,0.3333333333333333,Acting,應采兒,0.2341644009949673
Mirei Asaoka,0.3333333333333333,Acting,朝岡実嶺,0.234065234817245
Xu Jinglei,0.3333333333333333,Acting,徐静蕾,0.234065234817245
Yongyut Termtuo,0.6666666666666666,Acting,โบ๊ท ยงค์ยุทธ เติมต่อ,0.2339991240320968
Yuan Hong,0.6666666666666666,Acting,袁弘,0.2338669024618004
Nat Wolff,0.6666666666666666,Acting,Nat Wolff,0.2338669024618004
Haruko Katō,0.3333333333333333,Acting,加藤治子,0.2338007916766522
Chad Lindberg,0.6666666666666666,Acting,Chad Lindberg,0.2338007916766522
Jane Birkin,0.3333333333333333,Acting,Jane Birkin,0.23376773628407807
Winwin,0.6666666666666666,Acting,윈윈,0.23373468089150398
Nikki Cox,0.3333333333333333,Acting,Nikki Cox,0.23370162549892987
Tipnaree Weerawatnodom,0.3333333333333333,Acting,ทิพนารี วีรวัฒโนดม,0.23366857010635578
Jung Yoo-Jin,0.3333333333333333,Acting,정유진,0.23363551471378158
Laura Spencer,0.3333333333333333,Acting,Laura Spencer,0.23363551471378158
Daniel Gillies,0.6666666666666666,Acting,Daniel Gillies,0.23363551471378158
Jonah Hauer-King,0.6666666666666666,Acting,Jonah Hauer-King,0.23356940392863337
Ikuya Sawaki,0.6666666666666666,Acting,沢木郁也,0.23347023775091108
Jesse Bradford,0.6666666666666666,Acting,Jesse Bradford,0.23340412696576288
Wu Yijia,0.6666666666666666,Acting,吴逸迦,0.23337107157318876
Kim Ji-Seok,0.6666666666666666,Acting,김지석,0.23333801618061467
Cheon Ho-Jin,0.6666666666666666,Acting,천호진,0.23333801618061467
Annie Heise,0.3333333333333333,Acting,Annie Heise,0.23330496078804056
Maury Sterling,0.6666666666666666,Acting,Maury Sterling,0.23330496078804056
Matt Jones,0.6666666666666666,Acting,Matt Jones,0.23327190539546647
Tsunehiko Kamijô,0.6666666666666666,Acting,上條恒彦,0.23327190539546647
Won Ji-An,0.3333333333333333,Acting,원지안,0.23323885000289235
Katsumi Fukuhara,0.6666666666666666,Acting,福原かつみ,0.23323885000289235
Adina Porter,0.3333333333333333,Acting,Adina Porter,0.23323885000289235
Kenji Kamiyama,0.6666666666666666,Directing,神山健治,0.23317273921774415
Richard Lewis,0.6666666666666666,Acting,Richard Lewis,0.23313968382517006
Uhm Tae-Woong,0.6666666666666666,Acting,엄태웅,0.23310662843259594
Brenda Bakke,0.3333333333333333,Acting,Brenda Bakke,0.23310662843259594
Zhang Huiwen,0.3333333333333333,Acting,張慧雯,0.23304051764744774
Yûrei Yanagi,0.6666666666666666,Acting,柳憂怜,0.23297440686229948
Jun Maeda,0.6666666666666666,Writing,麻枝准,0.23294135146972536
Mio Sugiyama,0.3333333333333333,Acting,杉山未央,0.23287524068457716
Brandon Flynn,0.6666666666666666,Acting,Brandon Flynn,0.23287524068457716
Aly Michalka,0.3333333333333333,Acting,Aly Michalka,0.23287524068457716
Nagisa Ōshima,0.6666666666666666,Directing,大島渚,0.23287524068457716
Wang Taili,0.6666666666666666,Acting,王太利,0.23284218529200307
Barbie Forteza,0.3333333333333333,Acting,Barbie Forteza,0.23280912989942895
Peter Graves,0.6666666666666666,Acting,Peter Graves,0.23280912989942895
Lee Eun-Mi,0.3333333333333333,Acting,이은미,0.23267690832913254
Stacey Farber,0.3333333333333333,Acting,Stacey Farber,0.23257774215141025
Bertan Asllani,0.6666666666666666,Acting,Bertan Asllani,0.23254468675883613
Gabee,0.3333333333333333,Acting,가비,0.23251163136626204
Aina Aiba,0.3333333333333333,Acting,相羽あいな,0.2517498698443918
Yūsaku Matsuda,0.6666666666666666,Acting,松田優作,0.2674842367096662
Vern Kaye,0.3333333333333333,Acting,Vern Kaye,0.29273855663628323
Zhang Yaqin,0.3333333333333333,Acting,张雅钦,0.27141782842598483
Burt Young,0.6666666666666666,Acting,Burt Young,0.2640795312745333
Na Moon-Hee,0.3333333333333333,Acting,나문희,0.31306762306935854
Oleg Yankovskiy,0.6666666666666666,Acting,Олег Янковский,0.1949607054020775
Stephanie Szostak,0.3333333333333333,Acting,Stephanie Szostak,0.22044641307671334
Le Rong-Rong,0.3333333333333333,Acting,乐蓉蓉,0.22044641307671334
Lou Ferrigno Jr.,0.6666666666666666,Acting,Lou Ferrigno Jr.,0.20219983637580674
Zhou Shen,0.6666666666666666,Acting,周深,0.22408250625986498
Go Ara,0.3333333333333333,Acting,고아라,0.23575105983852443
Clotilde Courau,0.3333333333333333,Acting,Clotilde Courau,0.1984315216223587
Dennis Farina,0.6666666666666666,Acting,Dennis Farina,0.25998066259534414
Hirofumi Arai,0.6666666666666666,Acting,新井浩文,0.22705749159153454
Gakuryu Ishii,0.6666666666666666,Directing,石井岳龍,0.2497334908973713
Lin Zehui,0.6666666666666666,Acting,林泽辉,0.2712856068556884
Gehana Vasisth,0.3333333333333333,Acting,गहना वशिष्ठ,0.23515606277219053
Christopher Cousins,0.6666666666666666,Acting,Christopher Cousins,0.27627697113437844
Gabriel Iglesias,0.6666666666666666,Acting,Gabriel Iglesias,0.19628292110504175
Seijun Suzuki,0.6666666666666666,Directing,鈴木清順,0.19413432058772487
Kane Kosugi,0.6666666666666666,Acting,ケイン・コスギ,0.22361973076382746
Ding Yongdai,0.6666666666666666,Acting,丁勇岱,0.2789214025403069
Brandy Norwood,0.3333333333333333,Acting,Brandy Norwood,0.2515845928815212
Vincent Schiavelli,0.6666666666666666,Acting,Vincent Schiavelli,0.21565338115346788
Asao Uchida,0.6666666666666666,Acting,内田朝雄,0.16174003586510097
Guts Ishimatsu,0.6666666666666666,Acting,ガッツ石松,0.1952912593278186
Tatsuya Ishihara,0.6666666666666666,Directing,石原立也,0.20910841342379496
Aimee Carrero,0.3333333333333333,Acting,Aimee Carrero,0.2858960903734433
Yusuke Santamaria,0.6666666666666666,Acting,中山裕介,0.2258344420662926
Sayaka Tomaru,0.3333333333333333,Acting,都丸紗也華,0.22990025535290765
Keisuke Watanabe,0.6666666666666666,Acting,渡邊圭祐,0.2610384351577156
Jinhee Joung,0.3333333333333333,Acting,Jinhee Joung,0.1363865497607616
Robert Hays,0.6666666666666666,Acting,Robert Hays,0.21072812765992613
Allen Su,0.6666666666666666,Acting,苏醒,0.15446784949879763
Heo Nam-Jun,0.6666666666666666,Acting,허남준,0.2749878108239883
Jacob Fortune-Lloyd,0.6666666666666666,Acting,Jacob Fortune-Lloyd,0.18345742878628862
Non,0.3333333333333333,Acting,のん,0.19945623879215593
Shaun Dooley,0.6666666666666666,Acting,Shaun Dooley,0.22352056458610514
Sergio Leone,0.6666666666666666,Directing,Sergio Leone,0.31591038683073164
Rosanne Lui Shan,0.3333333333333333,Acting,呂珊,0.22742110090984968
Helene Joy,0.3333333333333333,Acting,Helene Joy,0.2284127626870729
Cesar Romero,0.6666666666666666,Acting,Cesar Romero,0.17165665363733273
Caroline Munro,0.3333333333333333,Acting,Caroline Munro,0.19010156269368395
Harold Ramis,0.6666666666666666,Directing,Harold Ramis,0.1679544496690329
Tōru Abe,0.6666666666666666,Acting,安部徹,0.22464444793362479
Kiki May,0.3333333333333333,Acting,Kiki May,0.21528977183515277
Ellen Wroe,0.3333333333333333,Acting,Ellen Wroe,0.13156046244494213
Douglas Hodge,0.6666666666666666,Acting,Douglas Hodge,0.15222008280375837
Zackary Arthur,0.6666666666666666,Acting,Zackary Arthur,0.22411556165243907
Kenji Kodama,0.6666666666666666,Directing,こだま兼嗣,0.22702443619896046
Gore Verbinski,0.6666666666666666,Directing,Gore Verbinski,0.15083175631564594
Henry Gibson,0.6666666666666666,Acting,Henry Gibson,0.2768058574155641
Kankuro Kudo,0.6666666666666666,Writing,宮藤官九郎,0.22963581221231474
Kathy Burke,0.3333333333333333,Acting,Kathy Burke,0.1596906015255064
Teddy Robin,0.6666666666666666,Acting,泰迪羅賓,0.2946557694055814
Vanness Wu,0.6666666666666666,Acting,吳建豪,0.19978679271789704
Katie Douglas,0.3333333333333333,Acting,Katie Douglas,0.3036798915783124
Kwak Si-Yang,0.6666666666666666,Acting,곽시양,0.2558487385235809
Olivia De Havilland,0.3333333333333333,Acting,Olivia de Havilland,0.2160169904717831
Sara Shida,0.3333333333333333,Acting,志田彩良,0.23016469849350046
Seiji Fukushi,0.6666666666666666,Acting,福士誠治,0.23016469849350046
Nick Smith,1.0,Acting,Nick Smith,0.23009858770835226
Satoshi Tsuruoka,0.6666666666666666,Acting,鶴岡聡,0.23006553231577817
Charlotte Austin,0.3333333333333333,Acting,ชาล็อต ออสติน,0.23003247692320405
Vishnu Agasthya,0.6666666666666666,Acting,Vishnu Agasthya,0.22996636613805585
Zhao Lixin,0.6666666666666666,Acting,赵立新,0.22996636613805585
Ben Yuen Foo-Wah,0.6666666666666666,Acting,袁富華,0.22990025535290765
Trieste Kelly Dunn,0.3333333333333333,Acting,Trieste Kelly Dunn,0.22990025535290765
Hideki Sonoda,0.6666666666666666,Writing,園田英樹,0.22983414456775944
Michael Moore,0.6666666666666666,Directing,Michael Moore,0.22980108917518535
Charles Martin Smith,0.6666666666666666,Acting,Charles Martin Smith,0.22980108917518535
Kim Jung-Hyun,0.6666666666666666,Acting,김정현,0.22976803378261124
Anna Kazyuchits,0.3333333333333333,Acting,Анна Казючиц,0.22976803378261124
Leong Po-Chih,0.6666666666666666,Directing,梁普智,0.22976803378261124
Yuuki Hirose,0.3333333333333333,Acting,広瀬ゆうき,0.22973497839003715
Ophelia Lovibond,0.3333333333333333,Acting,Ophelia Lovibond,0.22973497839003715
Ayumi Ishida,0.3333333333333333,Acting,いしだあゆみ,0.22970192299746303
Kay Lenz,0.3333333333333333,Acting,Kay Lenz,0.22970192299746303
Matilda Lawler,0.3333333333333333,Acting,Matilda Lawler,0.22966886760488894
Sean Whalen,0.6666666666666666,Acting,Sean Whalen,0.22960275681974066
"Carlos ""El Mono"" Sanchez",0.6666666666666666,Acting,"Carlos ""El Mono"" Sanchez",0.22956970142716654
Richard Jordan,0.6666666666666666,Acting,Richard Jordan,0.22950359064201833
Barry Shabaka Henley,0.6666666666666666,Acting,Barry Shabaka Henley,0.22950359064201833
Richard Curtis,0.6666666666666666,Writing,Richard Curtis,0.22933831367914784
Chen Xiaoyun,0.3333333333333333,Acting,陳小紜,0.22927220289399963
Sharafudheen,0.6666666666666666,Acting,Sharafudheen,0.22927220289399963
Genki Kawamura,0.6666666666666666,Directing,川村元気,0.22923914750142552
Konatsu Kato,0.3333333333333333,Acting,加藤小夏,0.22920609210885143
Yukana,0.3333333333333333,Acting,ゆかな,0.22920609210885143
Lee Soon-Jae,0.6666666666666666,Acting,이순재,0.2291730367162773
Masumi Harukawa,0.3333333333333333,Acting,春川ますみ,0.22907387053855502
Rebecca Mader,0.3333333333333333,Acting,Rebecca Mader,0.22907387053855502
Eri Yukimura,0.3333333333333333,Acting,幸村恵理,0.2290408151459809
Hideo Nakano,0.6666666666666666,Acting,中野英雄,0.2290408151459809
Daniel Mays,0.6666666666666666,Acting,Daniel Mays,0.22897470436083264
Carroll O'Connor,0.6666666666666666,Acting,Carroll O'Connor,0.22894164896825853
Hironobu Nomura,0.6666666666666666,Acting,野村宏伸,0.22890859357568444
Masatoshi Nakamura,0.6666666666666666,Acting,中村雅俊,0.22880942739796212
Hitoshi Takagi,0.6666666666666666,Acting,高木均,0.22880942739796212
Keum Sae-Rok,0.3333333333333333,Acting,금새록,0.22871026122023982
Norito Yashima,0.6666666666666666,Acting,八嶋智人,0.22871026122023982
Catherine Tate,0.3333333333333333,Acting,Catherine Tate,0.2286772058276657
David Paymer,0.6666666666666666,Acting,David Paymer,0.2284788734722211
Sadako Sawamura,0.3333333333333333,Acting,沢村貞子,0.2284127626870729
Yuriko Yamamoto,0.3333333333333333,Acting,山本百合子,0.2284127626870729
Peter Scanavino,0.6666666666666666,Acting,Peter Scanavino,0.22834665190192469
Jason Robards,0.6666666666666666,Acting,Jason Robards,0.2282805411167764
Shinji Takeda,0.6666666666666666,Acting,武田真治,0.2282144303316282
Keigo Higashino,0.6666666666666666,Writing,東野圭吾,0.2282144303316282
John Hawkes,0.6666666666666666,Acting,John Hawkes,0.2282144303316282
Taylor Schilling,0.3333333333333333,Acting,Taylor Schilling,0.2281152641539059
Suniel Shetty,0.6666666666666666,Acting,Suniel Shetty,0.2281152641539059
Angela White,0.3333333333333333,Acting,Angela White,0.2280491533687577
Danny Aiello,0.6666666666666666,Acting,Danny Aiello,0.2279830425836095
Lara Silva,0.3333333333333333,Acting,Lara Silva,0.22788387640588717
Cao Xiyue,0.3333333333333333,Acting,曹曦月,0.2784916824368436
Clifton Ko Chi-Sum,0.6666666666666666,Directing,高志森,0.19142377839664818
Ashlynn Yennie,0.3333333333333333,Acting,Ashlynn Yennie,0.14980703914584867
Anthony Stewart Head,0.6666666666666666,Acting,Anthony Stewart Head,0.18593658322934659
Miloš Biković,0.6666666666666666,Acting,Милош Биковић,0.14326207141617567
Yasuhiro Takemoto,0.6666666666666666,Directing,武本康弘,0.2012742853837318
Keiko Kishi,0.3333333333333333,Acting,岸恵子,0.1949607054020775
Bao Fang,0.6666666666666666,Acting,鮑方,0.18425075820806713
Hina Tachibana,0.3333333333333333,Acting,立花日菜,0.22781776562073897
Ruben Santiago-Hudson,0.6666666666666666,Acting,Ruben Santiago-Hudson,0.17350775562148268
Sergei Bezrukov,0.6666666666666666,Acting,Сергей Безруков,0.16881388987595963
Donna Dixon,0.3333333333333333,Acting,Donna Dixon,0.16957416390516405
Vanessa Ray,0.3333333333333333,Acting,Vanessa Ray,0.2901932914080771
Evgeny Tsyganov,0.6666666666666666,Acting,Евгений Цыганов,0.25720400961911927
Yoon Park,0.6666666666666666,Acting,윤박,0.22745415630242377
Murray Bartlett,0.6666666666666666,Acting,Murray Bartlett,0.22738804551727557
Troy Evans,0.6666666666666666,Acting,Troy Evans,0.22738804551727557
Min Tanaka,0.6666666666666666,Acting,田中泯,0.22735499012470148
Saori Goto,0.3333333333333333,Acting,後藤沙緒里,0.22732193473212736
Kumiko Nishihara,0.3333333333333333,Acting,西原久美子,0.22732193473212736
Charles Lin,0.6666666666666666,Acting,林柏叡,0.22728887933955327
Susumu Chiba,0.6666666666666666,Acting,千葉進歩,0.22728887933955327
Charlie Mcdermott,0.6666666666666666,Acting,Charlie McDermott,0.22725582394697916
Reiko Yamaguchi,0.3333333333333333,Acting,山口玲子,0.22718971316183095
Roma Maffia,0.3333333333333333,Acting,Roma Maffia,0.22718971316183095
Miu Tomita,0.3333333333333333,Acting,富田望生,0.22712360237668275
Ella Anderson,0.3333333333333333,Acting,Ella Anderson,0.22709054698410866
Claudia Koll,0.3333333333333333,Acting,Claudia Koll,0.22709054698410866
Nobutaka Masutomi,0.6666666666666666,Acting,益富信孝,0.22705749159153454
Lee Jung-Hyun,0.3333333333333333,Acting,이정현,0.22702443619896046
Kobun Shizuno,0.6666666666666666,Directing,静野孔文,0.22699138080638628
Anne Francis,0.3333333333333333,Acting,Anne Francis,0.22699138080638628
Yang Shuo,0.6666666666666666,Acting,杨烁,0.22692527002123808
Jean Gabin,0.6666666666666666,Acting,Jean Gabin,0.22689221462866396
Yojiro Takita,0.6666666666666666,Directing,滝田洋二郎,0.22679304845094164
Rie Mimura,0.3333333333333333,Acting,美村里江,0.22679304845094164
Mircea Monroe,0.3333333333333333,Acting,Mircea Monroe,0.22669388227321935
Michaela Jill Murphy,0.3333333333333333,Acting,Michaela Jill Murphy,0.22666082688064523
Kenjirou Ishimaru,0.6666666666666666,Acting,石丸謙二郎,0.22666082688064523
Paul Mccartney,0.6666666666666666,Acting,Paul McCartney,0.22666082688064523
Marco Bocci,0.6666666666666666,Acting,Marco Bocci,0.22662777148807114
